Site;Progeny;Treatment;TreeNb;NbLeaf;Status;NewLeafDate;PruningLeafDate;DryLeafDate;BrokenLeafDate;HarvestingBunchDate;SpatheOpeningDate;BunchSex;PetioleLength;PetioleFW;PetSampleFW;PetSampleDW;PetioleWaterContent;PetioleDW;RachisLength;RachisFW;RacSampleFW;RacSampleDW;RachisWaterContent;RachisDW;LeafletNbRigth;LeafletNbLeft;LeafletTotNb;LeafletFW;LeafSampleFW;LeafSampleDW;LeafWaterContent;LeafletDW;BunchFW;BunchDW;PeduncleFW;PedSampleFW;PedSampleDW;PeduncleWaterContent;PeduncleDW;SpikeletFW;SpiSampleFW;SpiSampleDW;SpikeletWaterContent;SpikeletDW;ParthenoFruitNb;ParthenoFruitFW;ParthenoSampleFW;ParthenoSampleDW;ParthenoFruitWaterContent;ParthenoFruitDW;FruitNb;FruitFW;FruitSampleFW;FruitSampleDW;FruitWaterContent;FruitDW;PulpSampleFW;PulpSampleDW;NutSampleFW;NutSampleDW
BMLE;P83;Control;D5;1;harvest;;11/01/2008;;;30/11/2007;26/07/2007;F;149;5300;197.1;48.8;0.752409944;1312.227296;750;5450;155.6;43.2;0.722365039;1513.11054;180;196;376;3000;166;70;0.578313253;1265.060241;14850;7843;1150;324.6;43.8;0.865064695;155.1756007;3100;216.6;63.4;0.707294552;63.4;780;700;24.1;2.4;0.900414938;69.70954357;800;9900;297.4;201.6;0.322125084;6710.961668;251.4;168;46;33.6
BMLE;P83;Control;D5;-1;harvest;10/08/2006;;;;30/11/2007;08/08/2007;F;;;;;;;;;;;;;;;;;;;;;18800;10637;1150;346.4;49.5;0.857101617;164.3331409;3000;196.5;62.1;0.683969466;62.1;493;400;28.6;3;0.895104895;41.95804196;1105;14250;273.8;182.2;0.334550767;9482.65157;227;148;46.8;34.2
BMLE;P83;Control;D5;-2;harvest;16/08/2006;22/03/2008;;09/01/2008;14/12/2007;19/09/2007;F;;;;;;;611;4300;135.7;42.2;0.689019897;1337.214444;186;183;369;2050;127.8;60.9;0.523474178;976.8779343;16100;8845;1400;240;32.7;0.86375;190.75;2600;145.8;46.4;0.68175583;46.4;504;450;78.1;8.6;0.889884763;49.55185659;11550;11650;300.5;200.6;0.332445923;7777.004992;241.4;155.6;59.1;45
BMLE;P83;Control;D5;-3;harvest;24/08/2006;03/01/2008;;;;19/09/2007;M;173;5500;162.5;41.5;0.744615385;1404.615385;630;4700;151.8;41.8;0.724637681;1294.202899;194;188;382;3050;147.3;64;0.565512559;1325.186694;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-4;harvest;24/09/2006;23/09/2007;;02/10/2007;04/01/2008;11/07/2007;F;;;;;;;622;4500;226.5;66;0.708609272;1311.258278;188;185;373;3000;260.9;106.2;0.592947489;1221.157532;20800;11081;1550;240.6;31.7;0.868246052;204.2186201;3650;195.2;62;0.682377049;62;526;700;31.1;3.7;0.881028939;83.27974277;1360;14900;191;123.5;0.353403141;9634.293194;150.6;93.8;40.4;29.7
BMLE;P83;Control;D5;-5;harvest;20/10/2006;23/09/2007;;26/07/2007;11/01/2008;11/07/2007;F;;;;;;;648;4700;211.3;61.4;0.709417889;1365.73592;196;195;391;3000;251.2;102.7;0.59116242;1226.512739;19990;11189;1900;239.1;33.8;0.858636554;268.5905479;3000;143;43;0.699300699;43;1324;690;20.6;2.7;0.868932039;90.4368932;1378;14400;236;162.7;0.31059322;9927.457627;192.5;130.4;43.5;32.3
BMLE;P83;Control;D5;-6;;09/01/2007;09/12/2008;;;;;A;;;;;;;630;2900;135.2;46.1;0.659023669;988.8313609;182;188;370;4100;95.4;38.6;0.595387841;1658.909853;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-7;;09/01/2007;20/09/2008;;;;;A;;;;;;;677;4940;135.2;37.2;0.724852071;1359.230769;188;180;368;2300;101.5;38.5;0.620689655;872.4137931;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-8;harvest;25/01/2007;14/06/2008;;;;31/10/2007;M;;;;;;;670;4800;153.2;45.3;0.704308094;1419.321149;237;229;466;3000;108.8;45.6;0.580882353;1257.352941;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-9;;15/02/2007;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-10;harvest;09/03/2007;12/07/2008;;;;28/11/2007;M;;;;;;;623;4250;131.7;39.9;0.697038724;1287.585421;211;201;412;3000;117;48.6;0.584615385;1246.153846;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-11;;09/03/2007;;;;;12/12/2007;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-12;;09/03/2007;;;;;12/12/2007;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-13;;23/03/2007;09/01/2009;;;;16/05/2008;M;;;;;;;588;4200;81.5;32;0.607361963;1649.079755;182;186;368;2540;114.1;32.7;0.71340929;727.9404032;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-14;;09/04/2007;09/01/2009;03/12/2008;12/06/2008;;;A;;;;;;;575;4400;60.6;17;0.719471947;1234.323432;180;188;368;2520;61.2;25.8;0.578431373;1062.352941;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-15;;23/04/2007;09/01/2009;;;11/07/2008;09/01/2008;F;;;;;;;593;4440;70.8;19.6;0.723163842;1229.152542;194;192;386;2680;50.7;20.4;0.597633136;1078.343195;24100;13348;1350;159.8;22.9;0.85669587;193.4605757;4450;135.8;39.2;0.711340206;39.2;486;800;31.2;3.9;0.875;100;1467;17500;220.8;148.5;0.327445652;11769.70109;169;112.8;51.8;35.7
BMLE;P83;Control;D5;-16;harvest;07/05/2007;14/06/2008;;12/06/2008;;24/01/2008;M;;;;;;;625;5050;179.9;52.8;0.706503613;1482.156754;226;225;451;3050;111.2;43.9;0.605215827;1204.091727;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-17;;16/05/2007;;24/03/2009;;;01/05/2008;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-18;;30/05/2007;25/04/2009;;;;;A;164;7280;189.7;61.7;0.674749605;2367.822878;604;5480;147.6;41.2;0.720867209;1529.647696;184;182;366;3200;82.7;32.3;0.609431681;1249.818622;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-19;;13/06/2007;;;;;16/05/2008;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-20;;28/06/2007;25/04/2009;;;;28/05/2008;M;140;4800;164.4;41.8;0.745742092;1220.437956;653;5580;152.4;43.9;0.711942257;1607.362205;196;192;388;3180;76.1;30.8;0.595269382;1287.043364;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-21;;11/07/2007;02/03/2009;;;;16/05/2008;M;;;;;;;649;4460;104;33.6;0.676923077;1440.923077;188;192;380;3700;109.5;42.8;0.60913242;1446.210046;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-22;;26/07/2007;09/01/2009;;;;28/05/2008;M;;;;;;;646;4800;89;23.4;0.737078652;1262.022472;184;186;370;2800;52.4;20.3;0.61259542;1084.732824;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-23;;08/08/2007;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-24;;22/08/2007;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-25;;05/09/2007;;22/04/2009;;;26/06/2008;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-26;;02/10/2007;03/07/2009;11/03/2009;;;26/06/2008;M;132;3840;125.6;30.9;0.753980892;944.7133758;634;4540;181.9;49.7;0.726772952;1240.450797;190;194;384;2860;103.9;42.7;0.589027911;1175.380173;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-27;;17/10/2007;22/05/2009;;20/05/2009;09/01/2009;24/07/2008;F;100;2220;69.7;26.4;0.621233859;840.8608321;643;4600;121.6;40.2;0.669407895;1520.723684;196;192;388;2820;88.1;36;0.591373439;1152.326901;19990;11189;1580;110.3;16.4;0.851314597;234.9229374;5240;152.3;53.4;0.649376231;53.4;490;2040;59.6;9.1;0.847315436;311.4765101;1350;15000;350;242.3;0.307714286;10384.28571;301.9;207.6;48.1;34.7
BMLE;P83;Control;D5;-28;;14/11/2007;;29/07/2009;;;24/07/2008;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-29;;28/11/2007;;05/09/2009;;;20/08/2008;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-30;;09/01/2008;26/06/2009;;;;;A;51;1160;100.5;32.7;0.674626866;377.4328358;616;4600;91.3;24.6;0.730558598;1239.430449;200;202;402;2600;84;34.7;0.586904762;1074.047619;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-31;;09/01/2008;;20/10/2009;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-32;;23/01/2008;;20/10/2009;;;09/10/2008;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-33;;06/02/2008;;20/10/2009;;;23/10/2008;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-34;;21/02/2008;;20/10/2009;;;31/12/2008;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-35;;19/03/2008;21/11/2009;05/11/2009;;;19/11/2008;M;145;3800;106.7;33.1;0.689784442;1178.819119;550;3900;107.8;32.5;0.69851577;1175.788497;134;182;316;2600;72.3;28.1;0.611341632;1010.511757;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-36;;19/03/2008;22/05/2010;20/10/2009;;;19/11/2008;M;152;5060;400.8;27.3;0.931886228;344.6556886;628;5020;400.8;38.7;0.903443114;484.7155689;184;177;361;4000;201;74.2;0.630845771;1476.616915;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-37;;03/04/2008;10/11/2009;;05/11/2009;;17/12/2008;M;;;;;;;566;4000;119.5;33.1;0.723012552;1107.949791;188;182;370;3300;77.5;28.1;0.637419355;1196.516129;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-38;;18/04/2008;20/03/2010;;;;;A;144.2;4060;123.6;34.2;0.723300971;1123.398058;571;4220;121;37.2;0.692561983;1297.38843;192;186;378;2800;125.5;52.9;0.578486056;1180.239044;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-39;;16/05/2008;20/10/2009;08/10/2009;;;14/01/2009;M;141;3180;76.3;23.2;0.69593709;966.9200524;576;4080;95.5;30.9;0.676439791;1320.125654;188;184;372;3300;70.5;28.6;0.594326241;1338.723404;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-40;;16/05/2008;;16/04/2010;;;14/01/2009;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-41;;12/06/2008;20/10/2009;;;;12/02/2009;M;120;2460;109.1;27.6;0.747021082;622.3281393;622;4400;79.3;25.6;0.677175284;1420.428752;170;185;355;3500;72.9;30.5;0.581618656;1464.334705;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-42;;26/06/2008;;20/10/2009;;;25/02/2009;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-43;;10/07/2008;05/12/2009;;;;11/03/2009;M;114;3420;108.9;26.5;0.756657484;832.231405;630;5220;142.2;36.2;0.745428973;1328.860759;194;190;384;4100;123;40.7;0.669105691;1356.666667;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-44;;24/07/2008;14/11/2009;;;;11/03/2009;M;137;4880;97.5;29.2;0.700512821;1461.497436;644;4560;122.5;34.3;0.72;1276.8;192;176;368;4320;80.6;33.2;0.58808933;1779.454094;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-45;;20/08/2008;08/05/2010;;;;08/04/2009;M;144;4000;182.5;78.5;0.569863014;1720.547945;629;5240;158.2;86.5;0.453223767;2865.107459;188;186;374;3700;152.8;90.2;0.409685864;2184.162304;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-46;;03/09/2008;;;;;22/04/2009;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-47;;17/09/2008;04/09/2010;;;;06/05/2009;M;134;4940;198.9;65.2;0.672197084;1619.346405;650;5340;177;58.1;0.671751412;1752.847458;186;183;369;3800;176.6;72.7;0.588335221;1564.326161;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-48;;09/10/2008;14/11/2009;;05/11/2009;;06/05/2009;M;159;3380;124.9;31.3;0.74939952;847.0296237;633;3960;103.4;28.9;0.720502901;1106.808511;163;185;348;3420;73;28.4;0.610958904;1330.520548;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-49;;09/10/2008;12/12/2009;;;14/11/2009;03/06/2009;F;142;4980;128;34.2;0.7328125;1330.59375;639;5160;106;29.6;0.720754717;1440.90566;187;189;376;3560;82;32.5;0.603658537;1410.97561;23860;12768;1700;127;15.7;0.876377953;210.1574803;6900;127;45.6;0.640944882;45.6;604;1900;83;12.9;0.844578313;295.3012048;1920;18700;269;168.9;0.372118959;11741.37546;224;140.3;45;28.6
BMLE;P83;Control;D5;-50;;22/10/2008;;;22/10/2009;12/12/2009;17/06/2009;F;;;;;;;;;;;;;;;;;;;;;35600;19691;2800;130;16.8;0.870769231;361.8461538;7600;104;36.7;0.647115385;36.7;728;1600;73;10;0.863013699;219.1780822;2013;23600;283;197;0.303886926;16428.26855;239;165.8;44;31.2
BMLE;P83;Control;D5;-51;;05/11/2008;20/03/2010;;;;15/07/2009;M;149;5580;122.6;32.4;0.735725938;1474.649266;625;5140;149.7;42;0.719438878;1442.084168;188;187;375;3560;124.2;52.6;0.576489533;1507.697262;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-52;;19/11/2008;10/04/2010;;;;29/07/2009;M;145;5840;190.9;44.1;0.768988999;1349.104243;625;5320;196.6;50.6;0.742624619;1369.23703;191;189;380;3800;157.7;65.6;0.584020292;1580.722892;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-53;;03/12/2008;08/05/2010;;;;13/08/2009;M;133.5;4240;149.7;60.2;0.597862391;1705.06346;628;5300;124.4;80.2;0.355305466;3416.881029;182;186;368;3700;158.8;93.1;0.41372796;2169.206549;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-54;;17/12/2008;;;;;27/08/2009;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-55;;14/01/2009;02/11/2010;;;;10/09/2009;M;138;5140;212.5;82.6;0.611294118;1997.948235;616;5480;224.1;78.1;0.651494868;1909.808121;190;188;378;3600;200.1;100.5;0.497751124;1808.095952;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-56;;14/01/2009;06/11/2010;;;20/03/2010;08/10/2009;F;138;4480;197.6;78.1;0.604757085;1770.688259;616;5480;216.6;59.5;0.725300092;1505.355494;175;183;358;3520;214.9;101.9;0.525825966;1669.092601;23160;14790;1940;98;18.9;0.807142857;374.1428571;6020;72;37;0.486111111;37;798;1480;44;4.8;0.890909091;161.4545455;1230;13720;163;132.6;0.186503067;11161.17791;132;107;31;25.6
BMLE;P83;Control;D5;-57;;28/01/2009;30/10/2010;;;10/04/2010;22/10/2009;F;146;5260;202.1;124.6;0.383473528;3242.929243;612;5340;218.9;91.9;0.580173595;2241.873001;182;190;372;3360;235.5;155.5;0.33970276;2218.598726;15150;7073;1900;146;18.6;0.87260274;242.0547945;5110;102;30.8;0.698039216;30.8;483;740;28;2.7;0.903571429;71.35714286;990;7400;160;112.8;0.295;5217;128;89.6;32;23.2
BMLE;P83;Control;D5;-58;;25/02/2009;21/08/2010;;;;05/11/2009;M;150;6100;156.7;93.3;0.404594767;3631.971921;617;5640;130.6;88.4;0.323124043;3817.580398;186;184;370;3900;230.7;84.2;0.63502384;1423.407022;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-59;;11/03/2009;04/09/2010;;;;03/12/2009;M;145;5860;192.1;60.4;0.685580427;1842.498699;618;5720;184.7;56.7;0.693015701;1755.950189;192;174;366;3840;154.7;68.7;0.555914674;1705.287654;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-60;;25/03/2009;07/01/2011;;;;17/12/2009;M;138;3750;146.7;52.3;0.643490116;1336.912065;624;5800;195.1;69.9;0.641722194;2078.011276;189;185;374;3300;175.1;78.5;0.551684752;1479.44032;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-61;;08/04/2009;08/10/2010;;;;17/12/2009;M;154;6040;220.3;112.2;0.490694507;3076.205175;623;5820;195.7;87.5;0.552887072;2602.197241;180;188;368;3940;202.1;93.2;0.538842157;1816.9619;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-62;;22/04/2009;09/10/2010;;;;14/01/2010;M;143;6920;194.9;61.8;0.682914315;2194.23294;630;5560;181.2;61.8;0.658940397;1896.291391;190;185;375;4400;179.6;47.6;0.734966592;1166.146993;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-63;;06/05/2009;30/10/2010;;;21/08/2010;25/02/2010;F;145;6200;254.2;181.5;0.285995279;4426.829268;626;5620;185;130.1;0.296756757;3952.227027;183;195;378;3630;186.3;129.4;0.305421363;2521.320451;28020;15894;2000;216;90.1;0.58287037;834.2592593;6700;209;92.1;0.559330144;92.1;840;1360;44;10.7;0.756818182;330.7272727;2190;17960;167;110;0.341317365;11829.94012;125;78.6;41;30.9
BMLE;P83;Control;D5;-64;;20/05/2009;06/11/2010;;;04/09/2010;25/03/2010;F;154;6000;186.8;43.9;0.764989293;1410.06424;616;5480;216.6;59.5;0.725300092;1505.355494;175;183;358;3520;214.9;101.9;0.525825966;1669.092601;34050;17505;2070;207;59.2;0.714009662;592;7680;206;74.1;0.640291262;74.1;876;1330;40;12;0.7;399;2443;22970;152;91;0.401315789;13751.77632;110;63.3;40;27.7
BMLE;P83;Control;D5;-65;;03/06/2009;30/10/2010;;;;08/04/2010;M;134;4560;207.7;112.3;0.459316322;2465.517573;631;5540;196.8;117.8;0.401422764;3316.117886;188;182;370;3660;228.2;151.7;0.335232252;2433.049956;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-66;;17/06/2009;30/06/2011;30/06/2011;;08/10/2010;22/04/2010;F;;;;;;;;;;;;;;;;;;;;;27100;14384;1380;206;32.7;0.841262136;219.0582524;6040;202;59.7;0.704455446;59.7;1086;1000;32;3.7;0.884375;115.625;2316;18680;122;80;0.344262295;12249.18033;81;50.6;40;29.5
BMLE;P83;Control;D5;-67;;15/07/2009;22/10/2010;;;09/10/2010;06/05/2010;F;142;6100;224.1;128.8;0.425256582;3505.934851;642;5900;198.2;82.3;0.584762866;2449.899092;182;186;368;3700;2116;115.3;0.945510397;201.6115312;31030;14891;2220;211;30;0.857819905;315.6398104;6920;211;59.3;0.718957346;59.3;526;700;43;10;0.76744186;162.7906977;3157;21190;112;66;0.410714286;12486.96429;74;39.8;37;26.1
BMLE;P83;Control;D5;-68;;15/07/2009;06/02/2010;28/01/2010;;30/10/2010;20/05/2010;F;;;;;;;644;5720;94.2;24.6;0.738853503;1493.757962;193;194;387;3820;70.9;28.3;0.600846262;1524.767278;28540;18663;1810;202;112.3;0.444059406;1006.252475;6350;204;128.8;0.368627451;128.8;985;860;47;22.3;0.525531915;408.0425532;2087;19520;147;100;0.319727891;13278.91156;107;67.2;39;32.5
BMLE;P83;Control;D5;-69;;29/07/2009;11/12/2010;;;06/11/2010;03/06/2010;F;156;6150;176.4;43.1;0.755668934;1502.636054;656;59.5;221.3;117.6;0.468594668;31.61861726;191;187;378;3950;186.9;106.9;0.428036383;2259.256287;30190;17180;2340;236;91.2;0.613559322;904.2711864;6670;219;101;0.538812785;101;275;350;38;6.7;0.823684211;61.71052632;2330;20830;140;88;0.371428571;13093.14286;95;55.9;43;32.4
BMLE;P83;Control;D5;-70;;10/09/2009;25/03/2011;;;;03/06/2010;M;147;6650;183.8;53.9;0.706746464;1950.136017;667;6000;227.6;71.7;0.684973638;1890.158172;194;186;380;4100;202.1;85.9;0.57496289;1742.652152;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-71;;22/10/2009;19/02/2011;;;;01/07/2010;M;151;5800;200.3;54.6;0.727408887;1581.028457;662;5500;215.4;58.8;0.727019499;1501.392758;188;184;372;3800;184.3;81.9;0.555615844;1688.659794;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-72;;22/10/2009;09/09/2011;27/08/2011;;;01/07/2010;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-73;;19/11/2009;;;;07/01/2011;29/07/2010;F;;;;;;;;;;;;;;;;;;;;;25370;15651;1740;194.1;62.7;0.676970634;562.0710974;5700;189.1;104.8;0.445795875;104.8;565;440;26.8;6.4;0.76119403;105.0746269;2056;17490;131;88;0.328244275;11749.00763;102.9;70.7;27.7;22.9
BMLE;P83;Control;D5;-74;;03/12/2009;09/09/2011;;;07/01/2011;29/07/2010;F;;;;;;;;;;;;;;;;;;;;;23650;16152;1570;185.2;89;0.519438445;754.4816415;5750;161;80.2;0.501863354;80.2;2600;190;20;4.5;0.775;42.75;2193;16140;114;88;0.228070175;12458.94737;83.6;51.8;30.5;25.1
BMLE;P83;Control;D5;-75;;03/12/2009;;27/08/2011;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-76;;03/12/2009;;;;19/02/2011;08/09/2010;F;;;;;;;;;;;;;;;;;;;;;20250;13154;1510;221;58.2;0.736651584;397.6561086;4560;182.1;85.6;0.529928611;85.6;672;560;25.9;4.2;0.837837838;90.81081081;1785;13620;114;88;0.228070175;10513.68421;81.5;55.5;32.8;26
BMLE;P83;Control;D5;-77;;31/12/2009;25/02/2011;;;25/02/2011;08/09/2010;F;152;6300;219.3;83.4;0.619699042;2395.896033;625;3800;224.5;105.3;0.530957684;1782.360802;182;188;370;4900;204.6;120.9;0.409090909;2895.454545;21480;12862;1860;210;89.2;0.575238095;790.0571429;5210;208;115.2;0.446153846;115.2;420;490;30.2;8.5;0.718543046;137.9139073;1980;13920;106;69;0.349056604;9061.132075;80;51;26;17.9
BMLE;P83;Control;D5;-78;;14/01/2010;25/03/2011;;;25/03/2011;07/10/2010;F;156;5900;209.7;54.3;0.741058655;1527.753934;626;5000;185.1;49.1;0.734737979;1326.310103;180;196;376;3500;262.7;120.4;0.541682528;1604.111153;17880;10993;1510;201;95.2;0.526368159;715.1840796;4360;217;102.9;0.525806452;102.9;230;190;24;2.9;0.879166667;22.95833333;1840;11820;96;67;0.302083333;8249.375;69;45.6;27;20.9
BMLE;P83;Control;D5;-79;;28/01/2010;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-80;;11/02/2010;;;;;19/05/2011;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-81;;25/02/2010;09/09/2011;;;;;A;;;;;;;598;4600;288.4;157.2;0.454923717;2507.350902;186;187;373;3200;258.8;146.2;0.435085008;1807.727975;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-82;;10/03/2010;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-83;;25/03/2010;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-84;;08/04/2010;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-85;;06/05/2010;;;;;16/06/2011;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-86;;20/05/2010;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-87;;03/06/2010;;;;;16/06/2011;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-88;;17/06/2010;;;;;16/06/2011;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-89;;01/07/2010;;;;;30/06/2011;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-90;;15/07/2010;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-91;;29/07/2010;;;;;27/07/2011;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-92;;26/08/2010;;;;;18/07/2011;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-93;;08/09/2010;;;;;27/07/2011;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-94;;23/09/2010;;;;;10/08/2011;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-95;;07/10/2010;;;;;10/08/2011;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-96;;04/11/2010;;;;;27/08/2011;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P83;Control;D5;-97;;19/11/2010;;;;;14/09/2011;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
