Site;Progeny;Treatment;TreeNb;NbLeaf;Status;NewLeafDate;PruningLeafDate;DryLeafDate;BrokenLeafDate;HarvestingBunchDate;SpatheOpeningDate;BunchSex;RachisLength;RachisFW;RacSampleFW;RacSampleDW;RachisWaterContent;RachisDW;LeafletNbRigth;LeafletNbLeft;LeafletTotNb;LeafletFW;LeafSampleFW;LeafSampleDW;LeafletWaterContent;LeafletDW;BunchFW;BunchDW;PeduncleFW;PedSampleFW;PedSampleDW;PeduncleWaterContent;PeduncleDW;SpikeletFW;SpiSampleFW;SpiSampleDW;SpikeletWaterContent;SpikeletDW;ParthenoFruitNb;ParthenoFruitFW;ParthenoSampleFW;ParthenoSampleDW;ParthenoFruitWaterContent;ParthenoFruitDW;FruitNb;FruitFW;FruitSampleFW;FruitSampleDW;FruitWaterContent;FruitDW;PulpSampleFW;PulpSampleDW;NutSampleFW;NutSampleDW
PHLE;P1;Control;T6;-103;Harvest;21/03/2009;05/02/2011;;03/03/2010;;;A;457.2;2681;100;24;0.76;643.44;130;132;262;1732;100;50;0.5;866;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T6;-102;Harvest;05/03/2009;09/12/2010;;;19/05/2010;06/11/2009;F;527.6;2706;100;20;0.8;541.2;158;164;322;1718;100;43;0.57;738.74;;;703;52;10;0.807692308;135.1923077;2076;51;15;0.705882353;610.5882353;107;965;45;12;0.733333333;257.3333333;218;2.936;624;563.2;0.097435897;2.649928205;624;482.1;91;81.1
PHLE;P1;Control;T2;-104;leaflets were broke;19/05/2009;01/02/2011;;;15/06/2010;28/12/2009;F;518.2;2071;100;18;0.82;372.78;160;163;323;1980;100;44;0.56;871.2;;;1008;51;15;0.705882353;296.4705882;1243;51;13;0.745098039;316.8431373;205;665;33;13;0.606060606;261.969697;863;9721;565;326;0.42300885;5608.930973;515;288;50;38
PHLE;P1;Control;T3;-105;leaflets were broke;01/06/2009;08/02/2011;;;16/09/2010;30/01/2010;F;512.2;3060;100;17;0.83;520.2;156;160;316;1738;100;38;0.62;660.44;;;1136;50;8.7;0.826;197.664;1286;50;19;0.62;488.68;406;756;61;10;0.836065574;123.9344262;783;9640;513;313.6;0.388693957;5892.990253;467;276.7;46;36.9
PHLE;P1;Control;T4;-104;;19/05/2009;08/02/2011;;;17/07/2010;15/01/2010;F;526.8;2715;100;18;0.82;488.7;167;171;338;1632;100;39;0.61;636.48;;;685;51;9;0.823529412;120.8823529;917;50;15;0.7;275.1;421;897;53;12;0.773584906;203.0943396;658;6031;751;421.2;0.439147803;3382.499601;698;386.5;53;34.7
PHLE;P1;Irrigation;T2;-65;leaflets were broke;29/02/2008;09/10/2009;;;11/06/2009;31/12/2008;F;343;1491;;;;;129;132;261;529;100;41;0.59;216.89;;;395;50;7.6;0.848;60.04;1270;50;17;0.66;431.8;172;311;46.6;5.8;0.875536481;38.70815451;257;4427;426.1;279.5;0.344050692;2903.887585;358.6;230.9;59.7;48.6
PHLE;P1;Control;T2;-103;broken;30/04/2009;01/02/2011;18/01/2011;;15/06/2010;14/12/2009;F;474.6;2015;100;18;0.82;362.7;156;158;314;889;100;52;0.48;462.28;;;272;52;13;0.75;68;1054;50;14;0.72;295.12;214;516;45;15;0.666666667;172;821;10329;600;343.6;0.427333333;5915.074;541;299.8;59;43.8
PHLE;P1;Control;T3;-104;leaflets were broke;19/05/2009;08/02/2011;;;27/07/2010;15/01/2010;F;471.4;2304;100;18;0.82;414.72;158;161;319;860;100;58;0.42;498.8;;;942;52;10;0.807692308;181.1538462;1212;50;15;0.7;363.6;422;583;33;6;0.818181818;106;745;8395;601;425.7;0.291680532;5946.34193;541;377.6;60;48.1
PHLE;P1;Control;T4;-103;Harvest;19/05/2009;13/02/2010;;01/12/2009;;28/12/2009;M;513.2;2631;100;21;0.79;552.51;159;156;315;1400;100;44;0.56;616;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T2;-64;Harvest;29/02/2008;08/09/2009;;;10/06/2009;16/12/2008;F;272.6;1227;100.2;15.6;0.844311377;191.0299401;92;96;188;508;100.2;40.7;0.593812375;206.3433134;;;476;50.36;7.5;0.85107228;70.88959492;1017;50.6;19;0.624505929;381.8774704;249;322;23.7;2.8;0.88185654;38.04219409;436;4841;411.2;283.3;0.311040856;3335.251216;298.6;209.3;87.4;74
PHLE;P1;Irrigation;T2;-63;Harvest;29/02/2008;08/09/2009;;;10/06/2009;16/12/2008;F;259.2;1263;100.2;26.6;0.734530938;335.2874251;102;106;208;652;100.4;40.8;0.593625498;264.9561753;;;421;50.3;8.6;0.829025845;71.98011928;982;50.4;20.6;0.591269841;401.3730159;182;275;32.1;3.8;0.881619938;32.55451713;364;4511;449.7;303.1;0.325995108;3040.436068;343.3;232.1;83.7;71
PHLE;P1;Control;T1;-97;Rachis was broken;19/05/2009;01/02/2011;;28/12/2009;03/07/2010;15/01/2010;F;511;2236;100;20;0.8;447.2;157;148;305;1835;100;44;0.56;807.4;;;367;51;8;0.843137255;57.56862745;622;51;16;0.68627451;195.1372549;211;211;76;8;0.894736842;22.21052632;566;6051;440;265.2;0.397272727;3647.102727;376;212.2;64;53
PHLE;P1;Irrigation;T5;-62;Harvest;29/02/2008;07/11/2009;;;;19/01/2009;F;507;2189;100;18;0.82;394.02;153;157;310;1840;100;44;0.56;809.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T1;-96;Rachis was broken;19/05/2009;01/02/2011;;01/12/2009;15/06/2010;15/01/2010;F;540;;;;;;162;165;327;1389;100;43;0.57;597.27;;;763;52;14;0.730769231;205.4230769;1736;50;15;0.7;520.8;601;601;48;11;0.770833333;137.7291667;583;8164;500;277.5;0.445;4531.02;460;245;40;32.5
PHLE;P1;Irrigation;T5;-61;Harvest;29/02/2008;09/10/2009;;;23/06/2009;19/01/2009;F;;;;;;;157;160;317;1547;100;49;0.51;758.03;;;701;50.1;8.6;0.828343313;120.3313373;1012;50.2;19.3;0.615537849;389.0756972;614;675;63.5;5.5;0.913385827;58.46456693;388;4017;428.3;311.5;0.272706047;2921.539809;351.3;255.2;70.2;56.3
PHLE;P1;Irrigation;T1;-60;Harvest;29/02/2008;06/10/2009;;;;;A;427.8;1450;100;18;0.82;261;141;144;285;1306;100;45;0.55;587.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T3;-60;Harvest;29/02/2008;07/12/2009;;;26/05/2009;31/12/2008;F;490;2212;100;15;0.85;331.8;157;152;309;1762;100;42;0.58;740.04;;;459;50;8.1;0.838;74.358;2326;50.1;17.9;0.642714571;831.0459082;109;560;45.3;7.5;0.834437086;92.71523179;429;4340;340.7;302.2;0.113002642;3849.568535;337.7;233.7;79.9;68.5
PHLE;P1;Irrigation;T1;-59;Harvest;29/02/2008;06/10/2009;;;;;A;406;1274;100;18;0.82;229.32;149;154;303;1270;100;48;0.52;609.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T3;-59;Harvest;29/02/2008;06/11/2009;;;09/06/2009;16/12/2008;F;382.8;2202;100;17;0.83;374.34;115;118;233;1333;100;42;0.58;559.86;;;253;50.5;8.6;0.82970297;43.08514851;820;50.3;17.9;0.644135189;291.8091451;87;116;36.8;4.4;0.880434783;13.86956522;168;1519;321.7;203.1;0.368666459;958.9956481;263.7;162.2;49.6;40.9
PHLE;P1;Irrigation;T6;-59;Harvest;29/02/2008;07/11/2009;;;18/07/2009;19/01/2009;F;472.4;1928;100;17;0.83;327.76;113;138;251;1175;100;44;0.56;517;;;401;50.1;11.2;0.776447106;89.64471058;985;50.1;18.6;0.628742515;365.6886228;216;157;76.8;8.5;0.889322917;17.37630208;367;3850;341.9;235.5;0.311202106;2651.871892;204.3;196.7;47.6;38.8
PHLE;P1;Irrigation;T6;-58;Dry;29/02/2008;07/11/2009;07/11/2009;07/11/2009;23/06/2009;31/12/2008;F;;;;;;;;;;;;;;;;;540;50.1;11.6;0.768463074;125.0299401;782;50;16.5;0.67;258.06;95;95;32.6;8.6;0.736196319;25.06134969;247;3211;299.1;201.3;0.326980943;2161.064193;236.2;152.5;57.8;48.8
PHLE;P1;Irrigation;T4;-54;Harvest;29/02/2008;07/12/2009;;;13/05/2009;01/11/2008;F;387;1996;100;17;0.83;339.32;134;127;261;1225;100;43;0.57;526.75;;;562;50.1;7.8;0.844311377;87.49700599;2598;50.1;20.5;0.590818363;1063.053892;211;902;59.6;22.9;0.615771812;346.5738255;877;6210;600.8;174.4;0.709720373;1802.636485;531.4;101.1;45.1;73.3
PHLE;P1;Irrigation;T4;-53;Harvest;29/02/2008;07/11/2009;;;;;A;469;2410;100;17;0.83;409.7;149;153;302;1364;100;46;0.54;627.44;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T5;-113;;30/04/2009;09/12/2010;20/09/2010;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T5;-112;;16/04/2009;09/12/2010;20/09/2010;;;;A;478.4;1089;100;22;0.78;239.58;156;158;314;1536;100;41;0.59;629.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T6;-101;Harvest;19/02/2009;09/12/2010;;03/03/2010;;;A;504.2;2281;100;20;0.8;456.2;165;169;334;1824;100;44;0.56;802.56;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T6;-100;Harvest;19/02/2009;04/11/2010;;;;19/10/2009;M;497;2700;100;19;0.81;513;68;70;138;1176;100;46;0.54;540.96;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T2;-102;leaflets were broke;16/04/2009;04/01/2011;;;;;A;466.8;1858;100;25;0.75;464.5;154;157;311;1223;100;50;0.5;611.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T2;-67;leaflets were broke;17/03/2008;09/10/2009;;;18/06/2009;31/12/2008;F;383;1620;;;;;123;128;251;888;100;44;0.56;390.72;;;465;50.3;8.1;0.838966203;74.88071571;1562;50.2;17.2;0.657370518;535.187251;218;174;49.7;18.4;0.629778672;64.41851107;476;5182;401.4;264.77;0.340383657;3418.131888;317;206.05;73.4;58.72
PHLE;P1;Control;T2;-101;leaflets were broke;16/04/2009;04/01/2011;;;24/05/2010;01/12/2009;F;458;1403;100;25;0.75;350.75;163;166;329;1936;100;51;0.49;987.36;;;763;52;8;0.846153846;117.3846154;1205;51;5;0.901960784;118.1372549;355;438;35;12;0.657142857;150.1714286;732;8012;555;337.8;0.391351351;4876.492973;498;289.2;57;48.6
PHLE;P1;Control;T3;-103;leaflets were broke;19/05/2009;08/02/2011;;;03/07/2010;15/01/2010;F;503.2;2179;100;20;0.8;435.8;160;162;322;797;100;66;0.34;526.02;;;907;50;16;0.68;290.24;1082;50;15;0.7;324.6;412;457;36;6;0.833333333;76.16666667;719;9246;635;361.2;0.431181102;5259.299528;588;321.2;47;40
PHLE;P1;Control;T4;-102;leaflets were broke;30/04/2009;04/01/2011;;;;28/12/2009;M;442.2;2683;100;24;0.76;643.92;129;132;261;1807;100;51;0.49;921.57;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T2;-66;leaflets were broke;17/03/2008;09/10/2009;;;11/06/2009;31/12/2008;F;425.3;1531;;;;;134;139;273;496;100;55;0.45;272.8;;;377;50;8.2;0.836;61.828;602;50;19.8;0.604;238.392;320;216;45.7;6.9;0.849015317;32.61269147;362;4512;423.3;289.4;0.31632412;3084.745571;327.7;223.4;80.1;66
PHLE;P1;Irrigation;T5;-64;Harvest;17/03/2008;07/12/2009;;;;19/01/2009;M;488;1898;100;20;0.8;379.6;166;158;324;1787;100;43;0.57;768.41;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T1;-95;leaflets were broke;30/04/2009;01/02/2011;;;24/05/2010;14/12/2009;F;456.4;2362;100;17;0.83;401.54;156;159;315;1734;100;43;0.57;745.62;;;737;52;6;0.884615385;85.03846154;1324;53;9;0.830188679;224.8301887;325;325;61;11;0.819672131;58.60655738;603;6320;517;330.5;0.36073501;4040.154739;459;281.1;58;49.4
PHLE;P1;Irrigation;T5;-63;Harvest;17/03/2008;07/11/2009;;;;31/12/2008;M;315.2;1752;100;18;0.82;315.36;53;58;111;800;100;42;0.58;336;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T1;-62;Harvest;17/03/2008;06/11/2009;;;;;A;425;1536;100;18;0.82;276.48;116;122;238;974;100;46;0.54;448.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T1;-61;Harvest;17/03/2008;06/11/2009;;;;;A;368.6;1506;100;18;0.82;271.08;125;128;253;887;100;42;0.58;372.54;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T3;-61;Harvest;17/03/2008;07/12/2009;;;23/06/2009;31/12/2008;F;426;2149;100;16;0.84;343.84;158;152;310;1465;100;41;0.59;600.65;;;378;50.1;12;0.760479042;90.53892216;710;50.1;18.1;0.638722555;256.506986;41;62;96.1;7.6;0.920915713;4.903225806;211;1710;346;235.3;0.319942197;1162.898844;299.9;188;64.6;47.3
PHLE;P1;Irrigation;T6;-60;Harvest;17/03/2008;07/12/2009;;;01/07/2009;19/01/2009;F;478;1722;100;21;0.79;361.62;157;152;309;901;100;45;0.55;405.45;;;459;50;12.6;0.748;115.668;984;50;17.6;0.648;346.368;274;293;37.2;19.6;0.47311828;154.3763441;397;4265;311.9;192.9;0.381532542;2637.763706;262.5;169.4;42.3;23.5
PHLE;P1;Irrigation;T4;-55;Harvest;17/03/2008;07/12/2009;;;;17/11/2008;M;487;2443;100;16;0.84;390.88;164;167;331;1558;100;44;0.56;685.52;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T5;-111;;16/04/2009;09/12/2010;;;;;A;424.6;1962;100;21;0.79;412.02;152;154;306;1483;100;40;0.6;593.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T6;-99;Harvest;05/02/2009;04/11/2010;28/06/2010;03/03/2010;;29/09/2009;M;244;1892;100;19;0.81;359.48;151;145;296;525;100;44;0.56;231;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T2;-100;leaflets were broke, and dry;03/04/2009;04/01/2011;18/11/2010;;19/05/2010;16/11/2009;F;404;593;100;90;0.1;533.7;140;142;282;480;100;71;0.29;340.8;;;799;50;6;0.88;95.88;1135;50;7;0.86;158.9;364;422;41;9;0.780487805;92.63414634;284;6976;661;558;0.155824508;5888.96823;600;506;61;52
PHLE;P1;Irrigation;T2;-68;Broken;31/03/2008;09/10/2009;;;11/07/2009;31/12/2008;F;;;;;;;;;;;;;;;;;351;50;10.6;0.788;74.412;810;50;20;0.6;324;364;628;90.3;9.1;0.899224806;63.28682171;226;2642;438.1;273.2;0.376398083;1647.556266;335.9;251.7;27.2;21.5
PHLE;P1;Control;T4;-101;;16/04/2009;09/12/2010;;;;14/12/2009;M;525.8;1958;100;22;0.78;430.76;138;195;333;1684;100;40;0.6;673.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T5;-65;leaflets were broke;31/03/2008;07/12/2009;;;;19/01/2009;M;428;;;;;;132;122;254;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T1;-94;leaflets were broke;16/04/2009;01/02/2011;;;24/05/2010;01/12/2009;F;364;2177;100;18;0.82;391.86;107;110;217;935;100;40;0.6;374;;;705;51;5;0.901960784;69.11764706;1353;50;10;0.8;270.6;632;632;30;15;0.5;316;653;7325;516;331;0.358527132;4698.78876;460;283.8;56;47.2
PHLE;P1;Irrigation;T1;-63;Harvest;31/03/2008;06/11/2009;;;;;A;329.2;1554;100;17;0.83;264.18;103;109;212;825;100;44;0.56;363;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T3;-62;Harvest;31/03/2008;07/12/2009;;;23/06/2009;19/01/2009;F;321;1884;100;16;0.84;301.44;105;101;206;887;100;43;0.57;381.41;;;351;50.2;9.1;0.8187251;63.62749004;1083;50.1;20.1;0.598802395;434.497006;291;314;88.7;8.6;0.903043968;30.44419391;406;4237;374.6;315.1;0.158836092;3564.011479;306.9;271.9;53.7;43.2
PHLE;P1;Irrigation;T6;-61;Broken;31/03/2008;07/01/2010;30/12/2009;;04/07/2009;19/01/2009;F;14;;;;;;137;121;258;;;;;;;;550;50.2;7.5;0.85059761;82.17131474;975;50.1;17.8;0.644710579;346.4071856;102;243;50.6;9.6;0.81027668;46.1027668;451;4002;337.4;231.5;0.313870777;2745.889152;250.4;191.9;49.2;39.6
PHLE;P1;Irrigation;T4;-56;Harvest;31/03/2008;07/12/2009;;;;01/12/2008;M;497;2150;100;17;0.83;365.5;153;154;307;975;100;41;0.59;399.75;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T5;-110;;03/04/2009;09/12/2010;;;;;A;582.2;2714;100;28;0.72;759.92;174;178;352;1936;100;41;0.59;793.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T5;-109;;20/03/2009;03/11/2010;;;;;A;505;2518;100;18;0.82;453.24;145;148;293;1655;100;44;0.56;728.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T6;-98;Harvest;19/01/2009;06/10/2010;;;;15/09/2009;M;543.4;2836;100;18;0.82;510.48;160;154;314;1716;100;39;0.61;669.24;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T2;-99;;20/03/2009;04/12/2010;;;26/04/2010;02/11/2009;F;480;1950;100;24;0.76;468;161;165;326;1484;100;41;0.59;608.44;;;817;50;10;0.8;163.4;1118;51;14;0.725490196;306.9019608;217;421;56;9;0.839285714;67.66071429;682;6647;361;219.1;0.393074792;4034.231856;312;179.2;49;39.9
PHLE;P1;Irrigation;T2;-70;leaflets were broke;17/04/2008;09/10/2009;;;23/06/2009;19/01/2009;F;451;1726;;;;;141;147;288;1278;100;57;0.43;728.46;;;501;50.1;11.1;0.778443114;111;936;50.2;23.1;0.539840637;430.7091633;260;136;80.6;9.8;0.878411911;16.53598015;380;5243;384.6;274.7;0.28575143;3744.805252;292;207.7;77.6;67
PHLE;P1;Control;T2;-98;leaflets were broke, and dry;05/03/2009;26/10/2010;20/09/2010;;12/04/2010;19/10/2009;F;421;1076;100;24;0.76;258.24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T3;-102;leaflets were broke;30/04/2009;08/02/2011;;;03/07/2010;28/12/2009;F;502.4;2654;100;18;0.82;477.72;155;155;310;1475;100;40;0.6;590;;;1000;51;15;0.705882353;294.1176471;1120;50;11;0.78;246.4;405;524;44;11;0.75;131;738;9625;651;384.9;0.40875576;5690.725806;614;364.9;37;20
PHLE;P1;Control;T4;-100;;03/04/2009;09/12/2010;;;;01/12/2009;M;466.2;1890;100;20;0.8;378;168;162;330;1924;100;41;0.59;788.84;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T2;-69;leaflets were broke;17/04/2008;09/10/2009;;;17/06/2009;31/12/2008;F;244.4;1342;;;;;76;80;156;556;100;48;0.52;266.88;;;405;50.5;8.3;0.835643564;66.56435644;982;50.4;18.6;0.630952381;362.4047619;227;124;63.6;20.4;0.679245283;39.77358491;498;4626;483.39;319.14;0.339787749;3054.141873;386;250.9;85.3;68.24
PHLE;P1;Control;T3;-101;leaflets were broke;16/04/2009;04/01/2010;;;;14/12/2009;M;471;2591;100;22;0.78;570.02;157;151;308;1705;100;52;0.48;886.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T4;-99;;20/03/2009;09/12/2010;;;;01/12/2009;M;430.2;1075;100;30;0.7;322.5;126;128;254;1427;100;40;0.6;570.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T3;-100;leaflets were broke;16/04/2009;04/01/2011;18/11/2010;;15/06/2010;14/12/2009;F;440.8;1117;100;37;0.63;413.29;146;144;290;668;100;83;0.17;554.44;;;874;51;16;0.68627451;274.1960784;1241;50;15;0.7;372.3;254;786;51;8;0.843137255;123.2941176;697;8086;613;390;0.363784666;5144.437194;566;353.3;47;36.7
PHLE;P1;Irrigation;T5;-67;;17/04/2008;07/01/2010;;;;19/01/2009;M;14.3;2730;100;20;0.8;546;157;163;320;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T1;-93;leaflets were broke;03/04/2009;01/02/2011;;;26/04/2010;16/11/2009;F;463.2;2286;100;20;0.8;457.2;151;155;306;1330;100;40;0.6;532;;;676;50;9;0.82;121.68;1638;52;16;0.692307692;504;223;223;44;11;0.75;55.75;365;3271;531;474.9;0.105649718;2925.419774;469;415.9;62;59
PHLE;P1;Irrigation;T5;-66;;17/04/2008;07/01/2010;;;;19/01/2009;M;15.4;;;;;;166;159;325;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T1;-92;leaflets were broke;20/03/2009;01/02/2011;;;;19/10/2009;M;453;2053;100;20;0.8;410.6;150;153;303;1053;100;42;0.58;442.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T1;-65;Harvest;17/04/2008;05/12/2009;;;;;A;370;1681;100;18;0.82;302.58;110;106;216;841;100;42;0.58;353.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T1;-64;Harvest;17/04/2008;05/12/2009;;;;;A;363;1692;100;16;0.84;270.72;109;114;223;874;100;43;0.57;375.82;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T3;-63;Harvest;17/04/2008;07/01/2010;;;17/06/2009;19/01/2009;F;135;1552;100;16;0.84;248.32;167;162;329;830;100;43;0.57;356.9;;;480;50.2;10.04;0.8;96;1094;50.1;12.525;0.75;273.5;271;130;;;;;482;4728;441.8;296.364;0.329189679;3171.5912;355;254.1;58.7;42.264
PHLE;P1;Irrigation;T6;-63;Broken;17/04/2008;09/03/2010;07/11/2009;;04/07/2009;19/01/2009;F;408.6;500;;;;;130;131;261;188;;;;;;;564;50.1;9.9;0.80239521;111.4491018;712;50;19.6;0.608;279.104;72;314;70.1;11.2;0.840228245;50.16833096;716;5124;756.1;170.7;0.774236212;1156.813649;211.6;141.2;36.5;29.5
PHLE;P1;Irrigation;T6;-62;Broken;17/04/2008;06/02/2010;30/12/2009;;01/07/2009;19/01/2009;F;437.4;;;;;;144;145;289;;;;;;;;567;50.1;9.1;0.818363273;102.988024;702;50;18.6;0.628;261.144;317;210;75.1;9.1;0.878828229;25.4460719;462;4017;317.7;212.8;0.33018571;2690.644004;363.9;173.5;49.3;39.3
PHLE;P1;Irrigation;T4;-57;leaflets were broke;17/04/2008;07/12/2009;;;;16/12/2008;M;320;2597;100;18;0.82;467.46;104;102;206;1515;100;41;0.59;621.15;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T5;-108;;05/03/2009;03/11/2010;;;;;A;487.2;2440;100;18;0.82;439.2;137;141;278;1503;100;45;0.55;676.35;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T5;-107;;05/03/2009;03/11/2010;;;;02/11/2009;M;490;2279;100;19;0.81;433.01;136;142;278;1184;100;47;0.53;556.48;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T6;-97;Harvest;30/12/2008;06/10/2010;;;;15/09/2009;M;529.2;2703;100;20;0.8;540.6;156;151;307;1871;100;38;0.62;710.98;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T6;-96;Harvest;15/12/2008;06/09/2010;15/06/2010;;;18/08/2009;M;448;1220;100;36;0.64;439.2;139;132;271;320;100;83;0.17;265.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T2;-72;leaflets were broke;06/05/2008;09/10/2009;;;01/07/2009;19/01/2009;F;420.4;1391;;;;;125;128;253;1333;100;53;0.47;706.49;;;417;50.1;8.3;0.834331337;69.08383234;674;50.1;18.6;0.628742515;250.2275449;87;311;48.3;6.8;0.859213251;43.78467909;147;2144;343.9;251.7;0.268101192;1569.191044;259.3;203.3;72.4;48.4
PHLE;P1;Control;T2;-97;;19/02/2009;04/12/2010;18/11/2010;;14/04/2010;19/10/2009;F;447;968;100;36;0.64;348.48;157;160;317;752;100;68;0.32;511.36;;;559;52;16;0.692307692;172;1035;50;14;0.72;289.8;105;241;76;16;0.789473684;50.73684211;470;5420;558;416.9;0.252867384;4049.458781;512;320.1;46;96.8
PHLE;P1;Irrigation;T2;-71;leaflets were broke;06/05/2008;09/10/2009;;;23/06/2009;19/01/2009;F;328;1611;;;;;97;100;197;963;100;57;0.43;548.91;;;296;50.1;10.3;0.794411178;60.85429142;1164;50.3;21.4;0.574552684;495.2206759;205;275;39.6;10.1;0.744949495;70.13888889;184;1797;396;282.8;0.285858586;1283.312121;311.2;227.3;66.9;55.5
PHLE;P1;Control;T3;-99;;03/04/2009;04/12/2010;;;;01/12/2009;F;525.8;2668;100;22;0.78;586.96;162;167;329;1736;100;40;0.6;694.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T4;-98;;05/03/2009;03/11/2010;;;;16/11/2009;M;520;2758;100;19;0.81;524.02;157;149;306;1815;100;45;0.55;816.75;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T1;-91;;05/03/2009;04/01/2011;;;12/04/2010;19/10/2009;F;460.2;2234;100;22;0.78;491.48;158;162;320;1513;100;50;0.5;756.5;;;1043;51;11;0.784313725;224.9607843;1312;51;16;0.68627451;411.6078431;530;530;36;11;0.694444444;161.9444444;705;9520;529;337.5;0.362003781;6073.724008;485;280.7;44;56.8
PHLE;P1;Irrigation;T5;-68;;06/05/2008;06/02/2010;;;18/07/2009;05/02/2009;F;392.6;2773;100;20;0.8;554.6;115;116;231;1835;100;44;0.56;807.4;;;590;50;10.4;0.792;122.72;2281;50;17.5;0.65;798.35;171;362;78.1;6;0.923175416;27.81049936;501;5602;454.4;311.5;0.314480634;3840.279489;366.7;256.3;67.7;55.2
PHLE;P1;Control;T1;-90;leaflets were broke;19/02/2009;04/01/2011;;;31/03/2010;19/10/2009;F;480;2007;100;23;0.77;461.61;152;153;305;1249;100;42;0.58;524.58;;;752;51;8;0.843137255;117.9607843;1043;50;18;0.64;375.48;555;555;50;11;0.78;122.1;598;7215;533;349;0.34521576;4724.268293;459;289.2;74;59.8
PHLE;P1;Irrigation;T1;-66;Harvest;06/05/2008;08/01/2010;;;;;A;13;1826;100;17;0.83;310.42;149;143;292;1362;100;41;0.59;558.42;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T3;-65;Harvest;06/05/2008;06/02/2010;;;23/07/2009;05/02/2009;F;456.6;2216;100;15;0.85;332.4;146;140;286;1489;100;39;0.61;580.71;;;478;50.1;8.6;0.828343313;82.05189621;1504;50;16.6;0.668;499.328;426;491;59.4;5.4;0.909090909;44.63636364;688;7282;485.5;395.2;0.185993821;5927.592997;405.5;342.4;65;52.8
PHLE;P1;Irrigation;T6;-65;Broken;06/05/2008;09/03/2010;30/12/2009;;29/07/2009;05/02/2009;F;365.6;537;;;;;156;147;303;268;;;;;;;433;50;8.1;0.838;70.146;1187;50;17.2;0.656;408.328;357;391;27;5.6;0.792592593;81.0962963;386;4189;271.8;186.8;0.312729948;2878.974246;216.1;155.8;38;31
