Progeny;TreeNb;Treatment;NbLeaf;Status;NewLeafDate;PruningLeafDate;DryLeafDate;BrokenLeafDate;HarvestingBunchDate;SpatheOpeningDate;BunchSex;PetioleLength;PetioleFW;PetSampleFW;PetSampleDW;PetioleWaterContent;PetioleDW;RachisLength;RachisFW;RacSampleFW;RacSampleDW;RachisWaterContent;RachisDW;LeafletNbRigth;LeafletNbLeft;LeafletTotNb;LeafletFW;LeafSampleFW;LeafSampleDW;LeafletWaterContent;LeafletDW;BunchFW;BunchDW;PeduncleFW;PedSampleFW;PedSampleDW;PeduncleWaterContent;PeduncleDW;SpikeletFW;SpiSampleFW;SpiSampleDW;SpikeletWaterContent;SpikeletDW;ParthenoFruitNb;ParthenoFruitFW;ParthenoSampleFW;ParthenoSampleDW;ParthenoFruitWaterContent;ParthenoFruitDW;FruitNb;FruitFW;FruitSampleFW;FruitSampleDW;FruitWaterContent;FruitDW;PulpSampleFW;PulpSampleDW;NutSampleFW;NutSampleDW
83;D1;Control;-2;;16/08/06;26/06/08;;;14/12/07;05/09/07;F;;;;;;;639,00;4900,00;127,20;40,30;0,68;1552,40;196,00;188,00;384,00;5700,00;141,50;58,30;0,59;2348,50;21165,00;12345,00;1200,00;228,40;35,40;0,85;186,00;3890,00;162,00;54,80;0,66;1315,90;365,00;325,00;30,50;3,80;0,88;40,50;1460,00;15750,00;256,60;176,00;0,30;10802,80;214,00;144,40;42,60;31,60
83;D1;Control;-3;harvest;24/08/06;03/01/08;;02/10/07;04/01/08;19/09/07;F;158,00;4100,00;200,40;48,20;0,76;986,10;668,00;5300,00;177,50;44,80;0,75;1337,70;180,00;176,00;356,00;3300,00;151,60;67,00;0,56;1458,40;21805,00;13976,00;950,00;189,90;30,00;0,84;150,10;2055,00;130,60;42,20;0,68;664,00;130,00;100,00;46,20;5,30;0,89;11,50;1772,00;18700,00;183,30;128,90;0,30;13150,20;150,30;103,60;33,00;25,30
83;D1;Control;-4;harvest;24/09/06;14/12/07;;;;19/09/07;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-5;;01/12/06;17/01/09;;;;19/09/07;M;;;;;;;665,00;5600,00;64,40;18,60;0,71;1617,40;186,00;184,00;370,00;3420,00;86,00;35,70;0,58;1419,70;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-6;;09/01/07;03/04/08;;02/10/07;;19/09/07;M;114,00;2500,00;116,50;33,50;0,71;718,90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-7;;09/01/07;17/01/09;;;;19/09/07;M;;;;;;;677,00;5160,00;142,40;43,30;0,70;1569,00;191,00;202,00;393,00;3280,00;60,60;24,80;0,59;1342,30;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-8;;25/01/07;17/01/09;;;;19/09/07;M;;;;;;;660,00;5200,00;138,20;39,70;0,71;1493,80;194,00;192,00;386,00;3580,00;79,40;32,90;0,59;1483,40;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-9;;15/02/07;17/01/09;;;;08/08/07;M;;;;;;;663,00;4900,00;120,70;35,80;0,70;1453,40;190,00;199,00;389,00;3440,00;100,10;43,20;0,57;1484,60;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-10;;15/02/07;03/04/08;;19/03/08;;31/10/07;M;102,00;2500,00;105,60;31,50;0,70;745,70;635,00;4400,00;74,30;20,90;0,72;1237,70;188,00;185,00;373,00;3750,00;147,20;62,40;0,58;1589,70;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-11;;09/03/07;02/09/08;;01/09/08;;03/04/08;M;;;;;;;610,00;4100,00;134,40;35,20;0,74;1073,80;178,00;176,00;354,00;3000,00;135,90;52,80;0,61;1165,60;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-12;;09/04/07;;12/02/09;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-13;;23/04/07;;24/03/09;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-14;;07/05/07;24/03/09;;;;;A;171,00;5010,00;145,00;39,50;0,73;1364,80;615,00;5220,00;165,10;49,50;0,70;1565,10;186,00;194,00;380,00;2830,00;103,50;45,60;0,56;1246,80;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-15;;07/05/07;;24/03/09;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-16;;16/05/07;;;;07/10/08;01/05/08;F;;;;;;;;;;;;;;;;;;;;;22525,00;13450,00;865,00;129,50;23,40;0,82;156,30;4060,00;126,50;45,20;0,64;1450,70;694,00;300,00;55,10;8,20;0,85;44,60;2369,00;17300,00;233,00;158,90;0,30;11798,20;190,30;126,40;42,70;32,50
83;D1;Control;-17;;30/05/07;24/03/09;;;;18/04/08;M;152,40;6007,00;138,50;37,00;0,73;1604,80;639,00;5700,00;147,80;42,20;0,71;1627,50;186,00;202,00;388,00;3470,00;76,60;31,50;0,59;1427,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-18;;13/06/07;12/12/08;;;;01/05/08;M;;;;;;;653,00;6140,00;105,60;31,90;0,70;1854,80;189,00;191,00;380,00;3420,00;95,00;41,50;0,56;1494,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-19;;28/06/07;13/06/09;;;;01/05/08;M;138,50;4320,00;157,20;45,40;0,71;1247,60;653,00;6100,00;126,50;36,30;0,71;1750,40;190,00;188,00;378,00;3300,00;82,40;34,60;0,58;1385,70;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-20;;11/07/07;05/06/09;22/04/09;;;;A;94,00;2580,00;151,60;40,30;0,73;685,80;714,00;5920,00;111,60;32,20;0,71;1708,10;191,00;192,00;383,00;1900,00;133,10;52,10;0,61;743,70;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-21;;26/07/07;15/05/09;;;;16/05/08;M;155,00;5100,00;238,80;60,90;0,74;1300,60;655,00;5900,00;236,70;65,70;0,72;1637,60;174,00;186,00;360,00;3340,00;141,30;57,40;0,59;1356,80;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-22;;08/08/07;03/07/09;;;;28/05/08;M;147,00;4400,00;158,90;44,40;0,72;1229,50;645,00;5400,00;184,90;52,50;0,72;1533,30;194,00;198,00;392,00;3400,00;88,10;36,70;0,58;1416,30;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-23;;05/09/07;;20/05/09;;12/12/08;12/06/08;F;;;;;;;;;;;;;;;;;;;;;31270,00;24130,00;710,00;65,30;9,40;0,86;102,20;6620,00;95,50;35,20;0,63;2440,00;557,00;820,00;58,10;7,60;0,87;107,30;1830,00;23120,00;241,20;224,10;0,10;21480,90;207,10;187,20;34,10;36,90
83;D1;Control;-24;;02/10/07;;27/08/09;;;26/06/08;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-25;;17/10/07;;05/09/09;;;26/06/08;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-26;;14/11/07;;29/07/09;;;10/07/08;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-27;;12/12/07;;27/08/09;;;07/08/08;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-28;;26/12/07;20/10/09;;;;20/08/08;M;;;;;;;625,00;4380,00;75,90;21,70;0,71;1252,30;184,00;189,00;373,00;3200,00;62,70;27,70;0,56;1413,70;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-29;;09/01/08;15/05/09;;;;03/09/08;M;135,00;4240,00;227,00;58,40;0,74;1090,80;610,00;4800,00;174,60;46,60;0,73;1281,10;186,00;184,00;370,00;3200,00;109,80;41,60;0,62;1212,40;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-30;;24/01/08;05/06/09;;;;17/09/08;M;154,00;5180,00;179,50;51,90;0,71;1497,70;600,00;4220,00;124,10;33,90;0,73;1152,80;195,00;186,00;381,00;2920,00;138,40;55,20;0,60;1164,60;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-31;;21/02/08;;24/09/09;;;09/10/08;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-32;;06/03/08;;;08/10/09;;05/11/08;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-33;;19/03/08;17/10/09;24/09/09;;;;A;156,00;3540,00;85,70;27,90;0,67;1152,50;564,00;3540,00;114,30;35,70;0,69;1105,70;160,00;164,00;324,00;2580,00;74,60;30,50;0,59;1054,80;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-34;;03/04/08;19/12/09;08/10/09;;15/05/09;17/12/08;F;143,00;5360,00;96,60;24,60;0,75;1365,00;606,00;5700,00;79,20;17,40;0,78;1252,30;195,00;200,00;395,00;4020,00;68,90;26,00;0,62;1517,00;29960,00;16929,00;1960,00;231,90;37,60;0,84;317,80;5900,00;161,60;52,50;0,68;1916,80;200,00;400,00;71,90;9,40;0,87;52,30;1840,00;21700,00;292,70;197,50;0,30;14642,10;247,50;163,30;45,20;34,20
83;D1;Control;-35;;18/04/08;17/10/09;;08/10/09;05/06/09;17/12/08;F;147,00;3580,00;78,10;22,70;0,71;1040,50;578,00;4600,00;124,60;39,60;0,68;1462,00;156,00;160,00;316,00;3520,00;75,30;32,60;0,57;1523,90;28360,00;16739,00;1800,00;158,40;25,90;0,84;294,30;5020,00;154,80;52,30;0,66;1696,00;360,00;800,00;80,70;10,00;0,88;99,10;1763,00;20740,00;274,80;194,10;0,30;14649,30;239,40;167,90;35,40;26,20
83;D1;Control;-36;;01/05/08;10/11/09;08/10/09;;;31/12/08;M;143,00;4060,00;67,80;18,10;0,73;1083,90;587,00;4640,00;97,60;27,00;0,72;1283,60;184,00;187,00;371,00;3660,00;74,30;28,40;0,62;1399,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-37;;16/05/08;;;;;14/01/09;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-38;;28/05/08;17/10/09;;;;;A;154,00;5000,00;132,00;40,50;0,69;1534,10;550,00;4580,00;140,20;45,60;0,67;1489,60;162,00;158,00;320,00;3160,00;57,80;24,60;0,57;1344,90;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-39;;12/06/08;;04/09/10;;;25/02/09;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-40;;26/06/08;24/04/10;;;;;A;156,50;4260,00;126,10;36,20;0,71;1222,90;626,00;5760,00;154,50;60,30;0,61;2248,10;187,00;194,00;381,00;3920,00;164,00;77,50;0,53;1852,40;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-41;;10/07/08;29/05/10;20/05/10;;;;A;141,80;4220,00;163,50;;;;635,00;5140,00;170,20;;;;176,00;184,00;360,00;3620,00;173,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-42;;24/07/08;19/12/09;;;10/10/09;22/04/09;F;164,00;6700,00;95,30;23,00;0,76;1617,00;691,00;6860,00;99,20;18,80;0,81;1300,10;196,00;199,00;395,00;4300,00;54,80;27,30;0,50;2142,20;26940,00;14684,00;1500,00;88,50;14,30;0,84;242,40;6600,00;117,10;40,30;0,66;2271,40;210,00;240,00;48,50;7,50;0,85;37,10;2010,00;18600,00;195,30;127,40;0,30;12133,30;151,40;94,20;43,90;33,20
83;D1;Control;-43;;20/08/08;17/10/09;;;17/10/09;22/04/09;F;154,00;5000,00;132,00;40,50;0,69;1534,10;580,00;5290,00;138,60;41,20;0,70;1572,50;158,00;154,00;312,00;2800,00;71,40;31,50;0,56;1235,30;26520,00;14983,00;1190,00;62,70;11,30;0,82;214,50;6300,00;73,60;25,60;0,65;2191,30;170,00;230,00;32,10;4,60;0,86;33,00;2140,00;18800,00;171,60;114,50;0,30;12544,30;133,50;85,90;38,10;28,60
83;D1;Control;-44;;03/09/08;;04/09/10;;;06/05/09;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-45;;17/09/08;02/11/10;;;;20/05/09;M;146,00;4840,00;197,30;66,80;0,66;1638,70;662,00;5960,00;208,90;90,10;0,57;2570,60;189,00;186,00;375,00;3700,00;195,10;96,50;0,51;1830,10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-46;;09/10/08;02/11/10;;;;03/06/09;M;150,00;4800,00;201,10;84,60;0,58;2019,30;637,00;5240,00;221,00;71,00;0,68;1683,40;180,00;172,00;352,00;3600,00;220,50;117,70;0,47;1921,60;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-47;;22/10/08;;;;;01/07/09;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-48;;05/11/08;24/04/10;;;;01/07/09;M;157,50;5720,00;180,80;50,10;0,72;1585,00;627,50;5740,00;217,80;44,50;0,80;1172,80;183,00;167,00;350,00;3900,00;177,40;77,90;0,56;1712,60;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-49;;19/11/08;29/05/10;;;;29/07/09;M;151,00;5280,00;164,50;;;;636,00;5560,00;174,30;;;;174,00;182,00;356,00;3780,00;154,30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-50;;17/12/08;05/11/10;;;;10/09/09;M;162,00;6240,00;202,90;48,50;0,76;1491,60;640,00;5800,00;193,20;52,30;0,73;1570,10;184,00;182,00;366,00;3660,00;216,30;117,50;0,46;1988,20;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-51;;31/12/08;;19/11/10;;;08/10/09;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-52;;14/01/09;;;;;19/11/09;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-53;;28/01/09;12/02/11;;;24/04/10;19/11/09;F;167,00;6300,00;168,90;104,60;0,38;3901,60;635,00;5700,00;188,20;88,10;0,53;2668,30;176,00;184,00;360,00;4000,00;157,70;86,00;0,45;2181,40;28760,00;2450,00;1340,00;115,00;20,70;0,82;241,20;5580,00;94,00;31,20;0,67;1852,10;658,00;960,00;63,00;9,40;0,85;143,20;1748,00;20880,00;258,00;173,00;0,30;14000,90;213,00;138,40;45,00;34,60
83;D1;Control;-54;;12/02/09;18/09/10;;;29/05/10;17/12/09;F;149,00;5300,00;224,00;91,70;0,59;2169,70;625,00;5100,00;226,40;82,60;0,64;1860,70;180,00;178,00;358,00;3720,00;241,10;135,70;0,44;2093,80;9360,00;236,00;1300,00;89,00;;;;5180,00;88,00;;;;1284,00;1400,00;54,00;;;;1150,00;1480,00;;;;;236,00;;49,00;
83;D1;Control;-55;;25/02/09;24/09/10;;;;17/12/09;M;153,00;5600,00;207,20;108,90;0,47;2943,20;634,00;3800,00;187,30;125,90;0,33;2554,30;168,00;182,00;350,00;3800,00;187,30;125,90;0,33;2554,30;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-56;;11/03/09;08/10/10;;;;;A;158,00;5120,00;213,40;90,70;0,57;2176,10;614,50;3920,00;202,00;89,70;0,56;1740,70;181,00;178,00;359,00;3920,00;202,00;89,70;0,56;1740,70;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-57;;08/04/09;18/10/10;;;;11/02/10;M;153,00;5660,00;227,50;135,40;0,40;3368,60;629,00;3720,00;204,80;114,30;0,44;2076,20;182,00;183,00;365,00;3720,00;204,80;114,30;0,44;2076,20;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-58;;22/04/09;05/11/10;;;;10/03/10;M;164,00;6200,00;230,60;92,30;0,60;2481,60;628,00;3700,00;214,60;113,00;0,47;1948,30;173,00;180,00;353,00;3700,00;214,60;113,00;0,47;1948,30;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-59;;06/05/09;20/11/10;;;18/09/10;08/04/10;F;135,00;4560,00;204,70;60,70;0,70;1352,20;631,00;3240,00;209,10;117,50;0,44;1820,70;170,00;82,00;252,00;3240,00;209,10;117,50;0,44;1820,70;21920,00;3714,00;1220,00;212,00;104,60;0,51;601,90;4760,00;210,00;114,30;0,46;2590,80;955,00;1020,00;40,00;16,60;0,59;423,30;1733,00;14920,00;133,00;88,00;0,30;9894,30;98,00;61,70;35,00;26,50
83;D1;Control;-60;;20/05/09;29/04/11;21/04/11;;24/09/10;22/04/10;F;;;;;;;;;;;;;;;;;;;;;27260,00;5356,00;1360,00;212,00;149,10;0,30;956,50;5670,00;219,00;150,20;0,31;3888,70;735,00;720,00;34,00;19,20;0,44;406,60;2171,00;19510,00;141,00;90,00;0,40;12439,40;104,00;61,60;36,00;28,30
83;D1;Control;-61;;03/06/09;09/09/11;27/07/11;;08/10/10;22/04/10;F;;;;;;;;;;;;;;;;;;;;;21870,00;1982,00;1110,00;210,00;46,30;0,78;244,70;4750,00;203,00;65,30;0,68;1528,00;1063,00;860,00;31,00;3,50;0,89;97,10;1619,00;15150,00;149,00;99,00;0,30;10035,60;112,00;70,80;36,00;27,90
83;D1;Control;-62;;17/06/09;24/12/10;;;18/10/10;06/05/10;F;139,00;6000,00;198,00;82,10;0,59;2487,90;529,00;5550,00;181,60;61,50;0,66;1879,50;139,00;146,00;285,00;3300,00;187,80;91,90;0,51;1614,90;21950,00;3405,00;1120,00;202,00;86,60;0,57;480,20;4070,00;212,00;130,40;0,38;2503,40;1140,00;1040,00;33,00;9,50;0,71;299,40;1430,00;15720,00;165,00;108,00;0,30;10241,80;122,00;75,30;41,00;32,20
83;D1;Control;-63;;15/07/09;14/01/11;;;05/11/10;20/05/10;F;148,00;5550,00;170,60;61,10;0,64;1987,70;662,00;6250,00;204,00;71,90;0,65;2202,80;178,00;185,00;363,00;4100,00;208,10;103,90;0,50;2047,00;26710,00;3707,00;1460,00;235,00;109,30;0,53;679,10;5850,00;236,00;110,10;0,53;2729,20;563,00;480,00;40,00;17,10;0,57;205,20;2206,00;18920,00;140,00;91,00;0,40;12230,40;94,00;58,50;42,00;32,00
83;D1;Control;-64;;13/08/09;;;;20/11/10;03/06/10;F;;;;;;;;;;;;;;;;;;;;;18640,00;2961,00;1250,00;219,00;114,30;0,48;652,40;4320,00;206,00;92,80;0,55;1946,10;1393,00;1210,00;30,00;5,00;0,83;201,70;890,00;11860,00;203,00;145,00;0,30;8465,60;161,00;110,00;42,00;34,90
83;D1;Control;-65;;19/11/09;18/02/11;;;;03/06/10;M;153,00;5050,00;193,60;102,90;0,47;2684,10;645,00;5700,00;188,50;70,40;0,63;2128,80;174,00;176,00;350,00;4550,00;195,50;91,70;0,53;2134,20;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-66;;19/11/09;18/03/11;;;;01/07/10;M;149,00;4850,00;198,80;96,80;0,51;2361,60;659,00;5850,00;226,80;124,60;0,45;3213,90;178,00;180,00;358,00;4000,00;233,20;159,60;0,32;2737,60;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-67;;03/12/09;08/04/11;;;24/12/10;15/07/10;F;142,00;4500,00;276,90;76,80;0,72;1248,10;645,00;5100,00;264,70;76,00;0,71;1464,30;164,00;181,00;345,00;3550,00;247,60;130,90;0,47;1876,80;19100,00;2291,00;1070,00;190,60;44,50;0,77;249,80;4320,00;213,90;93,40;0,56;1886,30;275,00;330,00;30,90;5,70;0,82;60,90;1704,00;13380,00;119,00;84,00;0,30;9468,60;93,70;64,00;25,00;20,00
83;D1;Control;-68;;03/12/09;29/04/11;;;14/01/11;12/08/10;F;160,00;5500,00;210,20;54,80;0,74;1433,90;539,00;5150,00;200,90;65,10;0,68;1668,80;146,00;151,00;297,00;3200,00;234,10;104,00;0,56;1421,60;23250,00;3038,00;1310,00;230,50;56,50;0,75;321,10;5520,00;230,80;107,40;0,53;2568,70;368,00;380,00;30,30;4,70;0,84;58,90;2139,00;16040,00;114,00;75,00;0,30;10594,80;89,00;56,00;25,00;19,30
83;D1;Control;-69;;17/12/09;09/09/11;27/08/11;;12/02/11;26/08/10;F;;;;;;;;;;;;;;;;;;;;;13940,00;2620,00;890,00;209,60;112,30;0,46;476,80;3400,00;180,20;102,50;0,43;1934,00;570,00;360,00;21,10;6,50;0,69;110,90;1070,00;9290,00;126,00;93,00;0,30;6891,90;98,00;70,00;27,90;23,40
83;D1;Control;-70;;31/12/09;;;;18/02/11;08/09/10;F;;;;;;;;;;;;;;;;;;;;;17660,00;2820,00;1000,00;198,20;66,40;0,66;335,00;4100,00;172,00;98,40;0,43;2345,60;185,00;200,00;23,40;3,40;0,85;29,10;1463,00;12360,00;137,00;96,00;0,30;8676,40;110,10;74,80;26,80;21,30
83;D1;Control;-71;;14/01/10;;;;;07/10/10;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-72;;28/01/10;;;;08/04/11;04/11/10;F;;;;;;;;;;;;;;;;;;;;;15990,00;2414,00;1250,00;201,00;100,90;0,50;627,50;2760,00;235,00;127,70;0,46;1499,80;1060,00;810,00;25,00;5,70;0,77;184,70;1314,00;11170,00;137,00;95,00;0,30;7770,10;102,00;69,10;35,00;26,20
83;D1;Control;-73;;25/02/10;21/10/11;;;29/04/11;04/11/10;F;145,00;4950,00;203,30;61,00;0,70;1485,20;625,00;4600,00;235,00;81,60;0,65;1597,30;188,00;186,00;374,00;3100,00;203,40;89,00;0,56;1356,40;11010,00;1389,00;820,00;237,00;50,80;0,79;175,80;2720,00;227,00;76,00;0,67;910,70;1598,00;1600,00;31,00;3,90;0,87;201,30;700,00;5870,00;128,00;89,00;0,30;4095,20;101,00;69,40;27,00;19,90
83;D1;Control;-74;;10/03/10;14/10/11;;;;;A;151,00;5850,00;268,30;159,40;0,41;3475,50;630,00;5300,00;254,80;135,40;0,47;2816,40;194,00;188,00;382,00;3600,00;195,30;92,90;0,52;1712,40;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-75;;25/03/10;21/10/11;;;;;A;146,00;5250,00;264,50;72,60;0,73;1441,00;611,00;5050,00;219,20;57,00;0,74;1313,20;187,00;192,00;379,00;3300,00;221,40;97,60;0,56;1454,70;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-76;;08/04/10;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-77;;22/04/10;;;;09/09/11;06/04/11;F;;;;;;;;;;;;;;;;;;;;;11010,00;1151,00;530,00;189,00;45,10;0,76;126,50;1900,00;233,00;110,60;0,53;901,90;260,00;220,00;27,00;4,00;0,85;32,60;965,00;8360,00;119,00;76,00;0,40;5311,10;90,00;52,90;29,00;22,70
83;D1;Control;-78;;06/05/10;;;;21/10/11;04/05/11;F;;;;;;;;;;;;;;;;;;;;;2600,00;601,00;310,00;217,00;56,60;0,74;80,90;690,00;213,00;90,20;0,58;292,20;123,00;190,00;37,00;7,60;0,79;39,00;910,00;1410,00;219,00;157,00;0,30;1009,50;189,00;132,90;30,00;23,90
83;D1;Control;-79;;03/06/10;;;;14/10/11;21/04/11;F;;;;;;;;;;;;;;;;;;;;;14280,00;3132,00;960,00;219,00;110,10;0,50;482,60;3220,00;224,00;146,80;0,34;2110,30;1263,00;1100,00;25,00;10,10;0,60;444,40;1035,00;9000,00;122,00;87,00;0,30;6440,20;95,00;62,60;27,00;24,70
83;D1;Control;-80;;17/06/10;;;;21/10/11;19/05/11;F;;;;;;;;;;;;;;;;;;;;;16600,00;2049,00;630,00;211,00;60,20;0,71;179,70;4010,00;203,00;85,50;0,58;1688,90;538,00;560,00;30,00;5,20;0,83;97,10;1498,00;11400,00;113,00;75,00;0,30;7515,90;83,00;50,50;30,00;24,00
83;D1;Control;-81;;01/07/10;;;;;19/05/11;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-82;;15/07/10;;;;;01/06/11;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-83;;29/07/10;;;;;16/06/11;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-84;;26/08/10;;;;;30/06/11;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-85;;08/09/10;;;;;18/07/11;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-86;;23/09/10;;;;;18/07/11;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-87;;21/10/10;;;;;27/07/11;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-88;;04/11/10;;;;;27/08/11;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-89;;02/12/10;;;;;14/09/11;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-90;;16/12/10;;;;;28/09/11;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-91;;30/12/10;;;;;15/10/11;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-92;;27/01/11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-93;;10/02/11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-94;;09/03/11;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-95;;24/03/11;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-96;;21/04/11;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-97;;04/05/11;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-98;;01/06/11;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-99;;16/06/11;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-100;;18/07/11;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-101;;18/07/11;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-102;;10/08/11;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-103;;14/09/11;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-104;;28/09/11;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D1;Control;-105;;26/10/11;;;;;;;;;;;;;;;;;;;;;;;;;;
